Date,Product_ID,Product_Name,Category,Quantity,Sales_Amount,Actual_Lead_Time,Scheduled_Lead_Time,Year,Month,Day,DayOfWeek,Safety_Stock,Reorder_Point,Predicted_Demand
2017-08-21 10:44:00,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,4,159.9600067,2,4,2017,8,21,0,7.488873670742023,17.93444475840633,2.918836521973773
2015-06-07 01:00:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,4,200.0,5,4,2015,6,7,6,7.528035306702713,17.95749940575232,2.981838108889288
2016-11-19 23:33:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,4,200.0,5,4,2016,11,19,5,7.528035306702713,17.95749940575232,2.953796100898812
2015-08-19 21:45:00,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,4,159.9600067,5,4,2015,8,19,2,7.488873670742023,17.93444475840633,2.989572298244946
2015-07-31 09:20:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,4,200.0,3,4,2015,7,31,4,7.528035306702713,17.95749940575232,2.9181849880612423
2015-08-08 08:58:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,4,200.0,5,4,2015,8,8,5,7.528035306702713,17.95749940575232,2.982707123975848
2015-08-19 16:08:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,4,200.0,4,4,2015,8,19,2,7.528035306702713,17.95749940575232,3.003706033483915
2015-06-22 23:34:00,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,4,159.9600067,2,4,2015,6,22,0,7.488873670742023,17.93444475840633,3.0008204712761044
2017-07-28 14:58:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,4,200.0,5,4,2017,7,28,4,7.528035306702713,17.95749940575232,2.958262815656755
2017-07-20 04:49:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,4,200.0,3,4,2017,7,20,3,7.528035306702713,17.95749940575232,2.9798647742755544
2017-09-16 19:06:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,4,200.0,2,4,2017,9,16,5,7.528035306702713,17.95749940575232,2.9140085859675606
2015-09-21 06:27:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,4,200.0,2,4,2015,9,21,0,7.528035306702713,17.95749940575232,2.947542965141533
2015-09-27 18:43:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,4,200.0,3,4,2015,9,27,6,7.528035306702713,17.95749940575232,3.014782821611957
2015-06-19 20:15:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,4,200.0,2,4,2015,6,19,4,7.528035306702713,17.95749940575232,2.977499180509901
2017-06-30 21:40:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,4,200.0,6,4,2017,6,30,4,7.528035306702713,17.95749940575232,2.976884341488451
2017-07-14 03:26:00,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,4,159.9600067,3,4,2017,7,14,4,7.488873670742023,17.93444475840633,3.0689080068937047
2016-10-25 12:33:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,4,200.0,6,4,2016,10,25,1,7.528035306702713,17.95749940575232,3.024737723195013
2016-10-03 18:11:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,4,200.0,5,4,2016,10,3,0,7.528035306702713,17.95749940575232,2.9192849883580583
2017-07-23 05:21:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,4,200.0,5,4,2017,7,23,6,7.528035306702713,17.95749940575232,2.87230326420919
2015-08-30 16:18:00,906,Team Golf Tennessee Volunteers Putter Grip,Accessories,4,99.95999908,3,4,2015,8,30,6,7.625,18.3,3.320754202044362
2015-09-05 11:44:00,821,Titleist Pro V1 High Numbers Personalized Gol,Electronics,4,207.9600067,6,4,2015,9,5,5,7.246035841621317,17.486301369863014,2.927112281727627
2015-06-18 16:55:00,804,Glove It Women's Imperial Golf Glove,Golf Balls,4,79.95999908,4,4,2015,6,18,3,7.508111491899119,18.39087947882736,3.062712894297253
2015-07-27 10:02:00,273,Under Armour Kids' Mercenary Slide,Electronics,4,111.9599991,6,4,2015,7,27,0,8.391533467722734,19.00398406374502,2.936336291107968
2017-06-21 19:45:00,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,4,399.9599915,4,4,2017,6,21,2,7.553746808217232,18.08529870983647,3.018023677150168
2015-09-03 09:17:00,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,4,399.9599915,2,4,2015,9,3,3,7.553746808217232,18.08529870983647,3.1182489051122126
2017-06-30 03:48:00,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,4,399.9599915,5,4,2017,6,30,4,7.553746808217232,18.08529870983647,2.959557175282447
2017-08-30 17:12:00,365,Perfect Fitness Perfect Rip Deck,Cleats,4,239.9600067,2,4,2017,8,30,2,7.496411310278052,18.037446461350196,3.0053588190935923
2016-09-27 17:30:00,365,Perfect Fitness Perfect Rip Deck,Cleats,4,239.9600067,2,4,2016,9,27,1,7.496411310278052,18.037446461350196,3.029506277345811
2015-08-29 05:58:00,365,Perfect Fitness Perfect Rip Deck,Cleats,4,239.9600067,5,4,2015,8,29,5,7.496411310278052,18.037446461350196,3.1342544807666326
2015-08-23 15:26:00,365,Perfect Fitness Perfect Rip Deck,Cleats,4,239.9600067,6,4,2015,8,23,6,7.496411310278052,18.037446461350196,3.0547071366789638
2015-09-29 18:00:00,365,Perfect Fitness Perfect Rip Deck,Cleats,4,239.9600067,3,4,2015,9,29,1,7.496411310278052,18.037446461350196,3.021316494010078
2015-09-12 12:15:00,365,Perfect Fitness Perfect Rip Deck,Cleats,4,239.9600067,2,4,2015,9,12,5,7.496411310278052,18.037446461350196,3.017713741496145
2015-10-13 05:22:00,365,Perfect Fitness Perfect Rip Deck,Cleats,4,239.9600067,6,4,2015,10,13,1,7.496411310278052,18.037446461350196,2.9945360546370887
2017-08-18 21:46:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,4,200.0,3,4,2017,8,18,4,7.528035306702713,17.95749940575232,2.946948385351697
2015-07-17 08:39:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,4,200.0,2,4,2015,7,17,4,7.528035306702713,17.95749940575232,3.003178799412214
2015-09-12 12:15:00,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,4,159.9600067,2,4,2015,9,12,5,7.488873670742023,17.93444475840633,2.990069640777321
2017-07-26 07:37:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,4,200.0,2,4,2017,7,26,2,7.528035306702713,17.95749940575232,2.986759303156676
2016-09-27 17:30:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,4,200.0,2,4,2016,9,27,1,7.528035306702713,17.95749940575232,3.0078711067002475
2017-09-21 05:58:00,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,4,159.9600067,2,4,2017,9,21,3,7.488873670742023,17.93444475840633,3.0227775272209385
2017-07-02 17:49:00,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,4,159.9600067,2,4,2017,7,2,6,7.488873670742023,17.93444475840633,3.005881578030233
2015-09-03 09:17:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,4,200.0,2,4,2015,9,3,3,7.528035306702713,17.95749940575232,2.9548328392375334
2015-08-12 00:12:00,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,4,159.9600067,4,4,2015,8,12,2,7.488873670742023,17.93444475840633,3.01505503142269
2015-10-10 02:45:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,4,200.0,3,4,2015,10,10,5,7.528035306702713,17.95749940575232,3.013457239675549
2015-09-07 15:56:00,823,Titleist Pro V1x High Numbers Personalized Go,Electronics,4,207.9600067,5,4,2015,9,7,0,7.602546029304968,17.80392156862745,3.1568783389261017
2015-09-12 12:15:00,825,Bridgestone e6 Straight Distance NFL Tennesse,Electronics,4,127.9599991,2,4,2015,9,12,5,7.32494057442202,18.79377431906615,3.0187147789479924
2015-02-12 03:05:00,44,adidas Men's F10 Messi TRX FG Soccer Cleat,Baseball & Softball,4,239.9600067,3,4,2015,2,12,3,7.661392098898146,18.472131147540985,3.1121575606884653
2015-01-18 07:09:00,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,4,399.9599915,2,4,2015,1,18,6,7.553746808217232,18.08529870983647,2.9648960229086634
2015-05-04 21:22:00,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,4,399.9599915,4,4,2015,5,4,0,7.553746808217232,18.08529870983647,3.025899040117189
2017-03-13 20:35:00,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,4,399.9599915,6,4,2017,3,13,0,7.553746808217232,18.08529870983647,2.997173940542816
2017-03-16 19:01:00,365,Perfect Fitness Perfect Rip Deck,Cleats,4,239.9600067,2,4,2017,3,16,3,7.496411310278052,18.037446461350196,2.976409344706509
2015-01-18 07:09:00,365,Perfect Fitness Perfect Rip Deck,Cleats,4,239.9600067,2,4,2015,1,18,6,7.496411310278052,18.037446461350196,2.985483555542052
2015-01-21 04:10:00,365,Perfect Fitness Perfect Rip Deck,Cleats,4,239.9600067,4,4,2015,1,21,2,7.496411310278052,18.037446461350196,2.9567510459189714
2017-02-21 03:27:00,365,Perfect Fitness Perfect Rip Deck,Cleats,4,239.9600067,2,4,2017,2,21,1,7.496411310278052,18.037446461350196,3.043942671421754
2015-01-21 04:10:00,365,Perfect Fitness Perfect Rip Deck,Cleats,4,239.9600067,4,4,2015,1,21,2,7.496411310278052,18.037446461350196,2.9567510459189714
2017-04-19 01:06:00,365,Perfect Fitness Perfect Rip Deck,Cleats,4,239.9600067,5,4,2017,4,19,2,7.496411310278052,18.037446461350196,3.0378233443350613
2015-01-11 18:12:00,365,Perfect Fitness Perfect Rip Deck,Cleats,4,239.9600067,4,4,2015,1,11,6,7.496411310278052,18.037446461350196,2.8691314470878435
2017-04-04 09:42:00,365,Perfect Fitness Perfect Rip Deck,Cleats,4,239.9600067,2,4,2017,4,4,1,7.496411310278052,18.037446461350196,2.929116257136933
2015-05-04 21:22:00,365,Perfect Fitness Perfect Rip Deck,Cleats,4,239.9600067,4,4,2015,5,4,0,7.496411310278052,18.037446461350196,3.0411082478340417
2015-12-21 06:51:00,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,5,199.9499969,2,4,2015,12,21,0,7.488873670742023,17.93444475840633,2.922335866466945
2016-09-16 10:20:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,3,4,2016,9,16,4,7.528035306702713,17.95749940575232,2.982938284067145
2015-11-22 11:37:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,4,4,2015,11,22,6,7.528035306702713,17.95749940575232,3.0123106131865627
2016-09-30 11:22:00,565,adidas Youth Germany Black/Red Away Match Soc,Girls' Apparel,5,350.0,5,4,2016,9,30,4,7.89187188121222,18.515923566878985,3.0220128623666613
2015-12-26 00:01:00,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,5,199.9499969,5,4,2015,12,26,5,7.488873670742023,17.93444475840633,2.89059484225143
2016-03-25 14:57:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,3,4,2016,3,25,4,7.528035306702713,17.95749940575232,3.0449191965813576
2016-02-07 16:15:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,2,4,2016,2,7,6,7.528035306702713,17.95749940575232,2.981586425316172
2016-11-14 00:37:00,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,Trade-In,5,109.9499969,2,4,2016,11,14,0,7.662280953748923,18.91525423728813,3.06936039953191
2015-12-19 21:34:00,810,Glove It Women's Mod Oval Golf Glove,Golf Balls,5,99.94999695,2,4,2015,12,19,5,7.797469014323137,17.371841155234655,2.9546384420569693
2015-11-06 08:30:00,924,Glove It Urban Brick Golf Towel,Trade-In,5,79.94999695,4,4,2015,11,6,4,7.060333333333334,17.700000000000003,2.9275600362473404
2015-11-18 18:38:00,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,5,499.9500122,5,4,2015,11,18,2,7.553746808217232,18.08529870983647,2.97671364083466
2016-03-19 13:55:00,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,5,499.9500122,4,4,2016,3,19,5,7.553746808217232,18.08529870983647,3.013291507125239
2016-09-28 02:15:00,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,5,499.9500122,2,4,2016,9,28,2,7.553746808217232,18.08529870983647,2.9864311015324074
2016-01-16 02:16:00,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,5,499.9500122,5,4,2016,1,16,5,7.553746808217232,18.08529870983647,3.0230361182384966
2016-02-20 03:47:00,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,5,499.9500122,2,4,2016,2,20,5,7.553746808217232,18.08529870983647,3.009631891057182
2016-03-01 23:03:00,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,5,499.9500122,2,4,2016,3,1,1,7.553746808217232,18.08529870983647,3.066037056265859
2016-02-25 19:01:00,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,5,499.9500122,3,4,2016,2,25,3,7.553746808217232,18.08529870983647,2.9752420952020557
2016-01-01 19:17:00,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,5,499.9500122,6,4,2016,1,1,4,7.553746808217232,18.08529870983647,2.935653246499027
2015-11-12 15:30:00,273,Under Armour Kids' Mercenary Slide,Electronics,5,139.9499969,5,4,2015,11,12,3,8.391533467722734,19.00398406374502,2.962589464670487
2015-12-08 06:00:00,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,5,499.9500122,4,4,2015,12,8,1,7.553746808217232,18.08529870983647,3.0981532176121998
2016-02-17 08:31:00,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,5,499.9500122,5,4,2016,2,17,2,7.553746808217232,18.08529870983647,2.966342186268393
2015-12-01 15:38:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,2,4,2015,12,1,1,7.496411310278052,18.037446461350196,3.046695590436915
2016-03-03 11:50:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,2,4,2016,3,3,3,7.496411310278052,18.037446461350196,3.1006494192885667
2015-11-16 06:23:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,3,4,2015,11,16,0,7.496411310278052,18.037446461350196,2.9750107803955403
2015-11-12 15:30:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,5,4,2015,11,12,3,7.496411310278052,18.037446461350196,3.017175109952693
2016-12-06 13:12:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,5,4,2016,12,6,1,7.496411310278052,18.037446461350196,3.048464646711721
2016-02-26 08:41:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,2,4,2016,2,26,4,7.496411310278052,18.037446461350196,2.993362327904064
2016-02-25 19:01:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,3,4,2016,2,25,3,7.496411310278052,18.037446461350196,2.958136378896674
2016-01-16 07:31:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,5,4,2016,1,16,5,7.496411310278052,18.037446461350196,3.0182728300726818
2016-02-11 14:50:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,2,4,2016,2,11,3,7.496411310278052,18.037446461350196,2.970230768169031
2016-11-23 11:38:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,5,4,2016,11,23,2,7.496411310278052,18.037446461350196,2.992832203828504
2015-12-28 13:41:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,6,4,2015,12,28,0,7.496411310278052,18.037446461350196,2.9134686926406164
2016-09-03 16:08:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,4,4,2016,9,3,5,7.496411310278052,18.037446461350196,3.115698400173857
2016-01-21 09:26:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,3,4,2016,1,21,3,7.496411310278052,18.037446461350196,2.978980902247466
2016-02-19 14:08:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,3,4,2016,2,19,4,7.496411310278052,18.037446461350196,2.963382883366936
2015-12-16 13:42:00,642,Columbia Men's PFG Anchor Tough T-Shirt,Shop By Sport,5,150.0,4,4,2015,12,16,2,7.691828254847646,18.31578947368421,3.0233410279796957
2016-01-21 21:21:00,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,5,199.9499969,2,4,2016,1,21,3,7.488873670742023,17.93444475840633,2.977875295609367
2016-02-03 07:09:00,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,5,199.9499969,2,4,2016,2,3,2,7.488873670742023,17.93444475840633,2.968169190325635
2015-12-12 18:36:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,4,4,2015,12,12,5,7.528035306702713,17.95749940575232,3.029102835610514
2016-10-24 10:17:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,6,4,2016,10,24,0,7.528035306702713,17.95749940575232,2.91958618428432
2015-12-12 18:36:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,4,4,2015,12,12,5,7.528035306702713,17.95749940575232,3.029102835610514
2016-02-06 20:38:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,6,4,2016,2,6,5,7.528035306702713,17.95749940575232,2.95134394000341
2016-12-26 09:19:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,4,4,2016,12,26,0,7.528035306702713,17.95749940575232,3.0062812069597293
2016-03-15 12:52:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,2,4,2016,3,15,1,7.528035306702713,17.95749940575232,2.995370997385958
2016-12-11 21:04:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,5,4,2016,12,11,6,7.528035306702713,17.95749940575232,2.996848978980545
2016-02-20 03:47:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,2,4,2016,2,20,5,7.528035306702713,17.95749940575232,3.020270882757123
2016-02-10 01:42:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,6,4,2016,2,10,2,7.528035306702713,17.95749940575232,2.997442815886937
2015-11-23 16:00:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,5,4,2015,11,23,0,7.528035306702713,17.95749940575232,2.9291039837386488
2016-03-31 13:12:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,4,4,2016,3,31,3,7.528035306702713,17.95749940575232,3.0647986719055926
2016-02-09 04:20:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,5,4,2016,2,9,1,7.528035306702713,17.95749940575232,2.9849098650722694
2016-10-11 18:53:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,5,4,2016,10,11,1,7.528035306702713,17.95749940575232,3.00393637501256
2015-11-15 18:07:00,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,5,199.9499969,3,4,2015,11,15,6,7.488873670742023,17.93444475840633,3.04494104289942
2015-12-01 15:38:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,2,4,2015,12,1,1,7.528035306702713,17.95749940575232,3.076429361679027
2016-01-14 16:17:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,3,4,2016,1,14,3,7.528035306702713,17.95749940575232,3.032959510409039
2015-11-20 02:10:00,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,5,199.9499969,5,4,2015,11,20,4,7.488873670742023,17.93444475840633,2.987658942227074
2016-01-27 14:20:00,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,5,199.9499969,3,4,2016,1,27,2,7.488873670742023,17.93444475840633,2.9445942586596434
2016-12-06 13:12:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,5,4,2016,12,6,1,7.528035306702713,17.95749940575232,3.032536035756192
2015-11-17 06:33:00,835,Bridgestone e6 Straight Distance NFL Carolina,Electronics,5,159.9499969,2,4,2015,11,17,1,7.1998650699949405,18.07792207792208,3.087916649496466
2016-02-26 02:02:00,804,Glove It Women's Imperial Golf Glove,Golf Balls,5,99.94999695,3,4,2016,2,26,4,7.508111491899119,18.39087947882736,2.935199428019251
2016-09-28 02:15:00,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,Trade-In,5,109.9499969,2,4,2016,9,28,2,7.662280953748923,18.91525423728813,3.2235454452646723
2016-01-23 22:45:00,926,Glove It Imperial Golf Towel,Trade-In,5,79.94999695,3,4,2016,1,23,5,7.729266260251744,18.47682119205298,3.0125369108787066
2016-03-13 20:14:00,924,Glove It Urban Brick Golf Towel,Trade-In,5,79.94999695,6,4,2016,3,13,6,7.060333333333334,17.700000000000003,2.935315739327421
2015-11-08 02:11:00,797,Hirzl Women's Soffft Flex Golf Glove,Golf Balls,5,89.94999695,3,4,2015,11,8,6,7.137707760911671,17.899328859060404,3.00733320414585
2015-10-31 06:03:00,897,Team Golf New England Patriots Putter Grip,Accessories,5,124.9499969,6,4,2015,10,31,5,7.327275490431984,17.572953736654803,3.095029176046142
2016-02-13 23:15:00,926,Glove It Imperial Golf Towel,Trade-In,5,79.94999695,3,4,2016,2,13,5,7.729266260251744,18.47682119205298,3.0353922632439465
2016-11-25 06:44:00,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,Trade-In,5,109.9499969,3,4,2016,11,25,4,7.662280953748923,18.91525423728813,3.1064470512748623
2016-03-06 11:18:00,828,Bridgestone e6 Straight Distance NFL San Dieg,Electronics,5,159.9499969,6,4,2016,3,6,6,7.297023933402705,17.53548387096774,2.8158887260154297
2015-12-11 01:37:00,822,Titleist Pro V1x High Numbers Golf Balls,Electronics,5,239.9499969,2,4,2015,12,11,4,7.063011747953008,18.11320754716981,3.062240336862633
2016-03-27 09:42:00,273,Under Armour Kids' Mercenary Slide,Electronics,5,139.9499969,5,4,2016,3,27,6,8.391533467722734,19.00398406374502,2.976049241164607
2015-10-27 08:09:00,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,5,499.9500122,3,4,2015,10,27,1,7.553746808217232,18.08529870983647,3.0281908770497896
2015-12-26 19:38:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,6,4,2015,12,26,5,7.496411310278052,18.037446461350196,3.0577970193901503
2015-12-26 19:38:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,6,4,2015,12,26,5,7.496411310278052,18.037446461350196,3.0577970193901503
2015-12-26 19:38:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,6,4,2015,12,26,5,7.496411310278052,18.037446461350196,3.0577970193901503
2016-03-18 16:53:00,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,5,199.9499969,4,4,2016,3,18,4,7.488873670742023,17.93444475840633,2.9869550474196167
2015-12-07 03:22:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,3,4,2015,12,7,0,7.528035306702713,17.95749940575232,2.7536712224263877
2016-02-23 14:28:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,3,4,2016,2,23,1,7.528035306702713,17.95749940575232,2.9980394581075003
2016-03-24 13:02:00,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,5,199.9499969,4,4,2016,3,24,3,7.488873670742023,17.93444475840633,3.001476572202556
2016-07-04 13:56:00,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,5,499.9500122,4,4,2016,7,4,0,7.553746808217232,18.08529870983647,3.0308482164318646
2016-05-25 13:39:00,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,5,499.9500122,3,4,2016,5,25,2,7.553746808217232,18.08529870983647,2.978250094560033
2016-08-08 21:46:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,4,4,2016,8,8,0,7.496411310278052,18.037446461350196,2.995997676402617
2016-08-18 05:17:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,2,4,2016,8,18,3,7.496411310278052,18.037446461350196,3.025569478802617
2016-07-31 18:59:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,3,4,2016,7,31,6,7.496411310278052,18.037446461350196,2.797486190550192
2016-05-15 10:51:00,572,TYR Boys' Team Digi Jammer,Girls' Apparel,5,199.9499969,5,4,2016,5,15,6,7.450666666666666,17.599999999999998,2.950017505523002
2016-08-23 13:31:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,3,4,2016,8,23,1,7.528035306702713,17.95749940575232,3.0493973352701302
2016-08-25 16:19:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,3,4,2016,8,25,3,7.528035306702713,17.95749940575232,3.004508292509852
2016-06-04 09:46:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,2,4,2016,6,4,5,7.528035306702713,17.95749940575232,2.96366776293069
2016-08-25 16:19:00,828,Bridgestone e6 Straight Distance NFL San Dieg,Electronics,5,159.9499969,3,4,2016,8,25,3,7.297023933402705,17.53548387096774,3.077997676358539
2016-04-20 08:58:00,278,Under Armour Men's Compression EV SL Slide,Electronics,5,224.9499969,2,4,2016,4,20,2,7.891492346938776,17.42142857142857,2.970457366597364
2016-07-27 16:11:00,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,5,499.9500122,6,4,2016,7,27,2,7.553746808217232,18.08529870983647,2.985913032613096
2016-08-16 10:33:00,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,5,499.9500122,5,4,2016,8,16,1,7.553746808217232,18.08529870983647,2.9905473253228503
2016-07-31 08:07:00,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,5,499.9500122,2,4,2016,7,31,6,7.553746808217232,18.08529870983647,2.837792448037212
2016-05-31 13:59:00,278,Under Armour Men's Compression EV SL Slide,Electronics,5,224.9499969,5,4,2016,5,31,1,7.891492346938776,17.42142857142857,3.079345089388137
2016-04-15 20:42:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,3,4,2016,4,15,4,7.496411310278052,18.037446461350196,3.007270184746294
2016-12-16 17:23:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,2,4,2016,12,16,4,7.496411310278052,18.037446461350196,3.030599946061469
2016-12-16 17:23:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,2,4,2016,12,16,4,7.496411310278052,18.037446461350196,3.030599946061469
2016-04-15 09:09:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,5,4,2016,4,15,4,7.496411310278052,18.037446461350196,3.007270184746294
2016-07-14 16:44:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,2,4,2016,7,14,3,7.496411310278052,18.037446461350196,2.992430649740642
2016-12-05 18:59:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,3,4,2016,12,5,0,7.496411310278052,18.037446461350196,3.077062457855348
2016-08-20 17:54:00,365,Perfect Fitness Perfect Rip Deck,Cleats,5,299.9500122,5,4,2016,8,20,5,7.496411310278052,18.037446461350196,3.079311468686509
2016-04-10 21:35:00,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,5,250.0,3,4,2016,4,10,6,7.528035306702713,17.95749940575232,2.9795785541611264
